,vgene,Subject_100,Subject_101,Subject_102,Subject_103,Subject_104,Subject_105,Subject_106,Subject_12,Subject_13,Subject_14,Subject_15,Subject_151,Subject_152,Subject_153,Subject_154,Subject_155,Subject_156,Subject_157,Subject_158,Subject_16,Subject_17,Subject_18,Subject_19,Subject_22,Subject_24,Subject_26,Subject_27,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50,Subject_51,Subject_52,Subject_53,Subject_54,Subject_55,Subject_56,Subject_57,Subject_58,Subject_59,Subject_60,Subject_61,Subject_62,Subject_63,Subject_64,Subject_65,Subject_66,Subject_67,Subject_68,Subject_69,Subject_70,Subject_71,Subject_72,Subject_73,Subject_74,Subject_75,Subject_76,Subject_77,Subject_78,Subject_79,Subject_80,Subject_81,Subject_82,Subject_83,Subject_84,Subject_85,Subject_86,Subject_87,Subject_88,Subject_89,Subject_90,Subject_91,Subject_92,Subject_93,Subject_94,Subject_95,Subject_96,Subject_97,Subject_98,Subject_99
64,TRBV7-8,0.0252815235630674,0.0158850820492197,0.0158426830739534,0.0153343879371277,0.0157184379160228,0.0140166349632613,0.0153842806162416,0.0131221360417369,0.0133028364762702,0.0131596536307871,0.0153983695108533,0.0238560372680141,0.0151071200813526,0.0156951579628656,0.0155682327659509,0.0157116177037323,0.0154173790455622,0.0169217771593281,0.0179537419602164,0.0127921407309051,0.0139138610358581,0.0143458357634678,0.000100225507391631,0.0154911737504524,0.014403990613793,0.0152708431464908,0.0151364057269037,0.0158278929621924,0.0131225106504884,0.0177196945381433,0.0198709407998091,0.0161269841269841,0.0176647753550439,0.0171679559644393,0.0179945031200844,0.0132963361900748,0.00954744985935695,0.0120446150880684,0.0144963525043965,0.0167662954471012,0.013442141367106,0.0180643471427947,0.0161957298198269,0.017090801244738,0.0132971851146995,0.0159226554046979,0.0135243377889721,0.0147910814606742,0.0180123291287312,0.00797297297297297,0.0171808640330235,0.0216062828951241,0.0105530361370183,0.0141680625348967,0.0142915076002293,0.0435190486373136,0.0148356143182471,0.0181039424240494,0.0165907714394671,0.0154028076771475,0.0115971039182283,0.0152095444188333,0.00761628815658175,0.0156771180787191,0.0144829106420499,0.0076734960611429,0.0151633512819797,0.016602215678888,0.0147894787551788,0.0122902609563065,0.0118100094453655,0.0173242835874722,0.0166890736775715,0.0386231357325869,0.0175787319624502,0.00596134851190773,0.0118577315696885,0.0171501210132073,0.0179724100494448,0.0129541730236763,0.0170063873755401,0.0140432084948653,0.0153064561847241,0.0126348518819729,0.00910769299835579,0.0177479828640166,0.00797678068019276,0.0155708153885653
65,TRBV7-9,0.0416169662171724,0.035428784416043,0.0408589697189046,0.0440981454680085,0.0303495982637804,0.0426690537465966,0.0543781007920619,0.0454513895776715,0.0389461575302917,0.0348448616454022,0.0520031009302791,0.0379254639717485,0.0433220152019167,0.0499305583646832,0.046364578018954,0.0425103014851926,0.0407480728276193,0.0558095616737899,0.0447459215402309,0.0721185138899737,0.041184253250687,0.0505062372286816,0.0539380272279295,0.0444328280188186,0.0433964491801826,0.0529627885068299,0.04184262208338,0.0510617691369539,0.0810915710972082,0.0448563832686356,0.037276035555909,0.0374240362811791,0.0392663365331468,0.0421913604144523,0.0421139363767841,0.0376410808785651,0.090535460866646,0.0370715748125844,0.0376677196639093,0.0397150343924009,0.0364512121756659,0.047369799624569,0.0373997936344155,0.0505951458760308,0.0473850646607414,0.0519213989040522,0.0525555488677245,0.0488939606741573,0.0378207152136894,0.0574624624624624,0.0413021167051299,0.0192042765133229,0.0271412680756396,0.0481109249953471,0.0424340311280781,0.0319167281732209,0.0721071289069697,0.0403849011740228,0.0443841270553399,0.0234832176101392,0.0297998296422488,0.0403795554811213,0.0886903831588059,0.0704814445585447,0.0400826914025963,0.0415277557959657,0.0791716653181932,0.0515518209005712,0.044633394353984,0.0423101173503477,0.0323388178101284,0.0436043017116226,0.0482663612674069,0.041623491444862,0.0449084416612429,0.0436799728621457,0.0378984788259142,0.0278797193355405,0.0318440896378377,0.0357122676159801,0.05272402780387,0.0489206829556545,0.0443222205263502,0.0573465912409743,0.275329543605255,0.027708800832882,0.0395950506186727,0.0483252152468152
66,TRBV8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67852152707265e-06,0,0,0,0,0,0,0,8.96764473778608e-06,0,6.05594481823082e-06,0,0,0,0,0,0,0,0,0,1.02358336062889e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25894378194208e-06,4.40728612542255e-06,0,0,0,0,0,0,0,0,0,0,0,5.15525036473396e-06,0,0,0,0,0,0,0,0,0,0,0,7.03447596671287e-06,2.49968753905762e-05,3.61607417291344e-06
67,TRBV8-2,0,0,0,0,0,0,0,0,0,0,6.2518755626688e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64009430237673e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,TRBV9-1,0.0401613327133413,0.0413531990858353,0.0471564724333453,0.0436673285988354,0.0355548326063413,0.0395061728395062,0.043149969536078,0.0343774176271051,0.0263236814659977,0.0301364979874344,0.0465077023106932,0.0413066346081599,0.0354539030317655,0.0434448444642207,0.0400878128720065,0.0430883704384431,0.0300998830198866,0.0359805188351059,0.0365251096818162,0.0312339989759345,0.0357369596929355,0.0313644698250722,0.0503354770455747,0.0339679922795448,0.0300919435056598,0.0386811116344796,0.0332950047317167,0.035171102661597,0.0470423524410642,0.0397330539524123,0.0362568854773599,0.0375147392290249,0.0197346899640162,0.0307249396411552,0.0323935627733315,0.0319510139090526,0.0198477087646302,0.0394940428125635,0.0314107991923402,0.0218739764166393,0.0433265881727906,0.0280089055747152,0.0484760695293277,0.0360097560543754,0.0382017218255124,0.0310634881854036,0.0453465814122539,0.0293746807967313,0.0366147173151277,0.0326676676676677,0.0551375319660465,0.130585547928269,0.117669205099683,0.038461985855202,0.0408468627204207,0.0627711749246401,0.0327223683919609,0.0399974523915674,0.0445770430023106,0.0374104282263526,0.039565587734242,0.0370917200315562,0.0370114334491506,0.038572531500401,0.0388971302270439,0.0287437011471954,0.0418561504338365,0.0344614178192246,0.0329150207149051,0.0380847519832868,0.0757082372834336,0.0332337737995061,0.0332287672824445,0.0347979399619542,0.028842489167209,0.0360574284887608,0.0499814342498524,0.0369287781616047,0.0276725551976021,0.0441270648509164,0.0375211346984783,0.0255436874949638,0.0384841811482023,0.021899810836677,0.0138046363376188,0.037922859936549,0.0201224846894138,0.0328086409708437
2,TRBV10-1,0.0210561429755575,0.0104903335916274,0.0083049825069369,0.00766719396856383,0.00553912272966598,0.00866062437059416,0.00678184930513244,0.00519231913669636,0.00368826960176536,0.00773835162713325,0.00463263979193758,0.00200991810053347,0.011478998259191,0.00618907002143927,0.0074517261104154,0.00459490706429905,0.00593899037163682,0.00419938375906968,0.0061123652936917,0.00953769515825285,0.0078365424224948,0.0059707880349268,0.00803474484256244,0.00653423941453214,0.00951165158871884,0.00460668864813942,0.00549998473639759,0.00731759810603344,0.00689393869384812,0.0128264911250129,0.0477459383140772,0.00526984126984127,0.00680195372866634,0.00237212019680855,0.00656859864133723,0.00857022432445089,0.00894215069405941,0.0053658968601689,0.00267048785253696,0.00542499181133312,0.00213683560819732,0.00865674248046449,0.00278196682276371,0.00804741690311672,0.00735815857364926,0.00464905238909637,0.00504211018561818,0.00676311925434116,0.0551187623252468,0.00602602602602603,0.00882291235491243,0.00837758598358629,0.00406719717064545,0.00829959985110738,0.00738347946469775,0.0030281918452656,0.00535054942625307,0.00652824660849627,0.00282195652661567,0.00691307116218428,0.00501277683134582,0.00552232951515446,0.00458660446998569,0.00167527415280599,0.00622568557011194,0.00949103737702239,0.00500795134335854,0.00925634067023902,0.0057447730995279,0.00287964766663843,0.00511899178979768,0.0098342010116235,0.00674699995020664,0.00460363857570743,0.00789225257553637,0.00742798990312186,0.0021731058369501,0.00550125322282948,0.00689748763880531,0.00374828125294305,0.00457448807063686,0.0092084411456608,0.00857990100952837,0.0074137644399912,0.00244667538341536,0.0103195762431678,0.00110541737838326,0.0043067443399399
3,TRBV10-2,0.00499363160342074,0.0077978636796108,0.00809747858607793,0.0082259095957726,0.00662211967758368,0.00600499794860318,0.00979197493254417,0.00442859693320902,0.00930124300056846,0.00655012105098994,0.0050515154546364,0.00214140806972725,0.00955721401609817,0.00486765637851759,0.00701884575545352,0.00514333145584443,0.00772368697321455,0.00611271245403041,0.00720918345614857,0.00900830534510141,0.0101870205145851,0.00467005416927163,0.00612489211837746,0.0170694438859624,0.0074159890199088,0.00520018841262364,0.0067159850620211,0.0068871511586197,0.00667214978144551,0.00722474216814936,0.0039025990812735,0.0060498866213152,0.00822889758716766,0.00262552176085932,0.00433873226046222,0.00611935871618352,0.0116837998545247,0.00655889723005111,0.00175861395167069,0.00633598100229283,0.00235169110810747,0.00847339241279958,0.0027065640130169,0.0044840667342449,0.00733765088531691,0.0036368713133922,0.00457447645857738,0.00478405898876405,0.00422875657993489,0.00446946946946947,0.00847702697338951,0.00634059037549011,0.00301189355694361,0.00695607667969477,0.00578931912572891,0.0031937421967152,0.00466514846669173,0.00739337197206122,0.00237780120684627,0.00545263434502693,0.00646081771720613,0.00453069013693438,0.00491722471356265,0.0226518053233991,0.00553460468386028,0.00749991065457015,0.0128546717629663,0.0104941071552128,0.00992388476731863,0.00197622879083029,0.00622205195611538,0.00814199717041324,0.00528639479493435,0.00761430478871207,0.0077398019314324,0.00744794420776422,0.00188092353954505,0.0068873392176155,0.00897440436152512,0.00560358629522895,0.00549971820402029,0.00753865575561146,0.00744608944028955,0.0049964279134971,0.00185184145992447,0.00527585697503465,0.00990431751586607,0.00434652115584194
4,TRBV10-3,0.0152336089602329,0.0226432305715491,0.0312896609965014,0.0206926727474673,0.0232865746904041,0.0167766961321845,0.0145066295296951,0.0184880284064986,0.0380554225172441,0.016011407013531,0.0145481144343302,0.017131264557818,0.0153484203450594,0.0181357280584659,0.0166195136280012,0.0174606468443364,0.0143675575152224,0.0212454030414472,0.0128210589087192,0.0186935353693145,0.0236501713183516,0.0150633373474261,0.0213647373256493,0.0188990309220314,0.0172670789120264,0.0202072538860104,0.0233024330182247,0.0217465384891312,0.0203445121105988,0.022564450392728,0.0127468331775608,0.0169342403628118,0.020225378168323,0.0158305588208381,0.0167729742499409,0.0172185016937511,0.0167957802001048,0.0135814496256896,0.0120986126489937,0.0131428103504749,0.0134108896580282,0.0215829222508403,0.0237637907770458,0.0223318032322464,0.0199621838227151,0.0165718474049771,0.0214000305582436,0.0159162729826353,0.0124274719074953,0.0189039039039039,0.0198288717899286,0.0154010997421376,0.0110778357719403,0.0150521124139214,0.0145432171274349,0.0248463485800608,0.0157863317782838,0.0190539880687005,0.0120774355638305,0.0279504361096793,0.0150809199318569,0.0159896340630331,0.0136215540353703,0.0161043692049381,0.0150190940882797,0.0220504520878751,0.0155120944117401,0.0142266265866091,0.0213170825705752,0.0192164723375022,0.0160042801376514,0.0102873047723847,0.0196683762386098,0.0108878887703181,0.0140078687986303,0.0180386913967016,0.0175613735002831,0.021868558829655,0.0211703897759054,0.0169991147275433,0.0148271651324441,0.0206417705992426,0.0128480474456534,0.015169011363279,0.0180077552875685,0.0228409434639167,0.0121151522726326,0.0184889872461064
5,TRBV11-1,0.00293148413965995,0.0038498886720091,0.0032525033176499,0.00336575679041432,0.00293222493803802,0.000186490619521838,0.0013418632314968,0.00418063517883002,0.00322275984620273,0.00377263207925498,0.00245073522056617,0.00473363889097603,0.00375738982057602,0.00489462400388333,0.00214894176213225,0.00489135268135061,0.0034794085005549,0.0024599940363781,0.00354602376794309,0.00269902019491959,0.00470095618418055,0.00588686972101357,0.00457139675380718,0.0053279182918493,0.00341652031464454,0.00404145077720207,0.00445697190479582,0.00394576368462587,0.00516583341804437,0.00469941317894711,0.00331099488933522,0.00393650793650793,0.00273544573665272,0.00475831825828658,0.00361272925273547,0.00379337797967499,0.00209565761430744,0.00195360322578964,0.00368006252849606,0.00271249590566656,0.0129343010945911,0.00350547867464093,0.00512739106278276,0.0023903218524109,0.00189491040190967,0.00162647028026945,0.00250484996365421,0.0032758235444331,0.00310039803106609,0.00461961961961961,0.00481971433269638,0.00339106783313121,0.00341119762699295,0.00490880327563745,0.00384556222119674,0.0016968911023584,0.00339752518664279,0.00469715304757658,0.00569775006168823,0.00176364169269175,0.00341567291311755,0.00355227261709057,0.00366086778797023,0.00480095344461851,0.00338391330509433,0.00660645635603388,0.00310381385486706,0.00266773273469513,0.00444406975623855,0.00479941277773072,0.00309781567666466,0.00205746095447695,0.00455609221729821,0.00148986735540811,0.00296692407371575,0.00377136357740774,0.00343922912570535,0.00266444509878555,0.00299146812050837,0.00388013034224256,0.00448525267706181,0.00248900985755342,0.00367398556570656,0.00476727519444282,0.0341131643481237,0.00430509929162827,0.000927661820050272,0.00433567293332321
6,TRBV11-2,0.019155732567778,0.0237467018469657,0.0254602485221378,0.0287570260173,0.0122939416380222,0.0239453955466041,0.0213900252415354,0.0206155402590705,0.0292734019363415,0.0182987508726068,0.0238258977693308,0.0168119317754902,0.0237939295747944,0.0200639132721168,0.0258955212343274,0.0200990128360952,0.0229610966135756,0.0375708180101382,0.020381650125655,0.0227464049224575,0.0316660285643668,0.022670532503661,0.0290319886411092,0.0205778278177651,0.0223586534630086,0.0214696184644371,0.0228241734759292,0.0231903292919148,0.0235096247146777,0.0269368425514906,0.0281434565593493,0.020498866213152,0.0264915229382635,0.0219966635460734,0.0216936613023111,0.0233027365397524,0.0279505791034451,0.0256937896255854,0.0388645541587963,0.0254872256796594,0.0186142992194885,0.0316497140612041,0.0170807206921184,0.0223273767102974,0.0262662472160813,0.0203483299012251,0.0220528657613402,0.0231103166496425,0.0292338031376649,0.023988988988989,0.0296497485243169,0.0116273593236704,0.0142551553007615,0.0251314442583287,0.0243039532379634,0.0195487373336736,0.0150198618880217,0.0260121436001953,0.0226384620561251,0.0234882710247314,0.0248253833049403,0.0216970695954551,0.0198612597232408,0.0195973345526231,0.0198745330735823,0.0264666690492115,0.0187833049688921,0.0310171980349496,0.0336978514307737,0.0184353914344598,0.021843233353369,0.0193077684177432,0.0234941658782718,0.0270599091644885,0.023735392589726,0.0250226980215307,0.0143230197040437,0.0239656423036319,0.0236485290473325,0.0240530410050668,0.0182791658839,0.0242499395654082,0.0126245557421015,0.02418684483665,0.00953417769821718,0.00174455003974479,0.0175978002749656,0.0194689433469659
7,TRBV11-3,0.00419000060651396,0.00799894066757561,0.00534201954397395,0.00545925751405203,0.00492699401997337,0.0074074074074074,0.014412336437752,0.0064271686735038,0.0138847236707234,0.0255172516226774,0.00481394418325497,0.00668720414756931,0.00840241989693032,0.00776667610533554,0.00621492509623857,0.00690718287730116,0.00469420198566244,0.0085727064904085,0.0114473740256421,0.00604025098284257,0.0189782932136609,0.0164647731897771,0.00881427656671956,0.00819293095822108,0.0170014315441491,0.006547338671691,0.00779461296592146,0.017899418896621,0.00525362486253709,0.00685532953423728,0.00784496987292938,0.00686621315192744,0.00576417637702902,0.0176254865661977,0.00845851123287987,0.00773115409232114,0.00572745260609266,0.00456361713544462,0.0158519507588094,0.0161112020962987,0.0230129772721946,0.00705461212729733,0.0080800063497103,0.0083351408297958,0.00573394965772668,0.0141984572964294,0.0071395169019497,0.00614865296220634,0.00794509345189725,0.0053003003003003,0.00629965014544197,0.0131109515006653,0.015207780725022,0.0196410292201749,0.00747437457174421,0.018038090376696,0.00566008534347431,0.0151211175508991,0.00699881109939658,0.00699897921025236,0.00705281090289609,0.00877931396184171,0.0143609411255516,0.00697468724467998,0.00409286697288699,0.0106806079573593,0.00512652400747705,0.00758804671223082,0.014259562578283,0.0183224640749837,0.0045773694326836,0.0245277086820229,0.00849806635794785,0.00474283033555524,0.00584003236644445,0.00651009188957288,0.0116203334530469,0.00659288571613246,0.00592393292503039,0.00651711212823266,0.00340973135449934,0.0163441996221719,0.0160750496042562,0.00431795613747366,0.00350166385149354,0.0195488087114951,0.00365232123762308,0.00671504973910025
8,TRBV12-1,0.0337120676060895,0.0307696834753951,0.0367716250452406,0.0281915788765104,0.036449482258969,0.038983999104845,0.0353454028491021,0.0356569002797008,0.0272636530878068,0.0319336967338512,0.031278133440032,0.0434292583965737,0.0349540667712302,0.0298801289052492,0.0370421903745961,0.0253461002579077,0.0328894088005039,0.0325514362389425,0.0387613408868254,0.0650715544099907,0.0351796298360481,0.036441527816823,0.0344441660402572,0.0366218987494471,0.0383860446582742,0.0310598210080075,0.0283038067424419,0.0365072817275271,0.0545600724510448,0.037177445239119,0.0316980531747768,0.0248707482993197,0.033834925719958,0.0395517607889236,0.0275362569359215,0.0233846922368441,0.0291357446960025,0.0291946466062005,0.0369756725070019,0.0281075990828693,0.0873289945543896,0.0405552887763566,0.0233272481943011,0.0410161523785916,0.0346251809803495,0.0266308331297336,0.0348086174246809,0.0391143705311542,0.0309781005274299,0.0352002002002002,0.0373556212044749,0.0311848720696111,0.0244317047431619,0.038217708914945,0.044447707345723,0.0365176483572576,0.0383308644158983,0.0311285905356347,0.0304762332039749,0.0518884610331201,0.0258006814310051,0.0242577028343257,0.0352020390252113,0.0364475193199961,0.0437763995877345,0.0301987552905258,0.0645802527690205,0.0455052163016152,0.0296512188072069,0.0295869681827165,0.0276095299114249,0.0617746872196999,0.0339673687530084,0.0343906751831402,0.0355972253982774,0.0415398736892517,0.0307521868018821,0.0407494918881651,0.0376264146045008,0.0417537812435252,0.0225014089798986,0.0366815589438719,0.0411115714192268,0.0278218360075306,0.0160661275750417,0.0415385805834395,0.0178949853490536,0.0377662786619079
9,TRBV12-2,0.000945150920890363,0.000662082765249974,0.00114368440101339,0.000686614385244522,0.000629251191082611,0.000731043228525605,0.000594771810717499,0.000867866140326516,0.000640075913898599,0.000906025814309267,0.000650195058517555,0.000601097002028702,0.000775607990485876,0.00110567263999569,0.000865760709923782,0.00108202650223816,0.000884849575572153,0.000969088559785309,0.000596328321335776,0.000963315889505064,0.000746337373570934,0.000918905537349943,0.00100225507391631,0.000794161405766215,0.000892870319809914,0.00083843617522374,0.000600368361604916,0.000887796829040821,0.000651504930182698,0.000847832274552315,0.000820291526637103,0.000743764172335601,0.000896774994077901,0.000746126827482807,0.0010198613679971,0.00074540657831062,0.000712116665055927,0.000458445556985304,0.000573992053670293,0.000634621683589912,0.000773479799676545,0.000886191993713712,0.000638939598380823,0.000686110902080908,0.000709566016299511,0.000600328086279712,0.000319472546196193,0.000750127681307456,0.000807449236805193,0.00073073073073073,0.000952602362227048,0.000688810653604775,0.000564730041926926,0.000843337055648613,0.000978870383577352,0.000434569672555201,0.000508523292577771,0.00077489756491094,0.001000471073824,0.000520501703000718,0.000685689948892675,0.000625834629810002,0.000823544970364404,0.0109061471692739,0.000577886603158716,0.000975141548688153,0.000683536534330274,0.000849522960183896,0.000879179111667791,0.000526994344221412,0.000363283288308223,0.000906207521522428,0.000738601470563826,0.000742356052521691,0.000627393035350959,0.00152650430514123,0.00036522787175632,0.000761270028224446,0.000631335481054035,0.000645118758358291,0.00067161375164381,0.000429757097707067,0.000746789350892876,0.000539182868362996,0.000168349223629497,0.000794895784238553,0.000247191323306808,0.00118245625454269
11,TRBV12-4,0,0,0,0,0,0,0,0,4.47605534194824e-06,0,6.2518755626688e-06,0,0,0,0,0,0,0,0,0,4.84634658162944e-06,4.19591569566184e-06,0,0,0,0,0,8.96764473778608e-06,4.62060234172127e-06,0,0,0,0,7.03893233474346e-06,0,7.80530448492796e-06,5.08654760754233e-06,5.20960860210572e-06,0,0,7.81292726946004e-06,0,0,0,0,0,4.6300369013941e-06,0,0,0,0,0,0,5.81611762516285e-06,1.39838626225336e-05,0,0,1.06150351357663e-05,0,0,0,4.40728612542255e-06,6.01127715594456e-06,3.7478168966577e-06,1.19151876939941e-05,1.02109062689859e-05,0,7.68799058989952e-06,0,0,0,0,0,0,0,0,0,0,5.90033159863585e-06,0,0,4.47663643444861e-06,0,4.49319056969163e-06,0,0,0,0
12,TRBV12-5,0.00621676808927885,0.00444331100234426,0.00977681264326216,0.00776816667227626,0.0102563663526118,0.00688523367274626,0.00483070763338846,0.00512288984547024,0.0043417736816898,0.00463409924695887,0.00568295488646593,0.00465850176572244,0.00598941725986315,0.00365411323705891,0.00558106457647295,0.00583997865591557,0.00539908215603347,0.00385150581453136,0.00514333177152106,0.0028899476685152,0.00612093573259798,0.00622254297666651,0.00697680893120632,0.00606176364148136,0.005681902035154,0.00556759302873292,0.00302728114538072,0.0047618193557644,0.0052998308859543,0.00449351105512727,0.00537912382922028,0.00272108843537415,0.00808789522960824,0.00719378884610783,0.00463835254936532,0.00246647621723724,0.00368774701546818,0.00286007512255604,0.00420520419461995,0.00363372093023256,0.00613314790652613,0.00752171825206268,0.00269465830621478,0.00744540991806508,0.00589390962671905,0.00624061987365189,0.0078525425847644,0.00305238125638407,0.00530535556234181,0.00489489489489489,0.00488208710641362,0.0051807980783949,0.00492855309318045,0.00528103480364787,0.00555159346114584,0.00466989949714081,0.00441457177179833,0.00485637857461308,0.00272774176181611,0.011476304538977,0.00278534923339012,0.00371974948985663,0.00613150269906345,0.00288207119352977,0.00250814700958576,0.00343596995951376,0.00433836453421868,0.00735356299923889,0.00360102129299548,0.00764141799121049,0.00784691902745761,0.00529391638848562,0.0101080515859184,0.00595431417126773,0.00915876561886166,0.00931866026798631,0.00126612328875524,0.0112610509835465,0.00949953387380371,0.00412970183270234,0.00452752207401841,0.00679553410749299,0.00716263654797985,0.0152274228406849,0.000897862526023984,0.00907447399705959,0.00309961254843144,0.00262526984953515
13,TRBV13-1,0.00679801063421142,0.00427165991505724,0.00637471347569067,0.00586314832890175,0.00666064526071118,0.0080862332624669,0.00749992746685235,0.00657098649104363,0.0062620014233856,0.00570350676548784,0.00639566870061019,0.00557893155007889,0.00643754632103277,0.00734867791216644,0.00579750475395389,0.00758900779651973,0.00721377365847806,0.00586422820793162,0.00905141202027516,0.00336726635250418,0.00902874368157564,0.00630226537488409,0.00876416381302375,0.00604165828943665,0.00878112132705618,0.00492699010833727,0.00815585155637865,0.00761353038238038,0.0218693108833667,0.00792723176706414,0.0071688507964285,0.00447165532879819,0.00752952589367295,0.00760204692152294,0.00770369858198937,0.00547542109617696,0.00496447046496132,0.00502727230103203,0.00506822770793982,0.00512815263675074,0.00644175853366981,0.0132841489501026,0.00663147868878482,0.00613073289923909,0.00545504509640665,0.00471187742138146,0.00768586125631421,0.00688282048008172,0.00770182348952645,0.0552752752752753,0.0097868552214517,0.0255625287004439,0.00860785488149226,0.00764237855946399,0.0185915453566584,0.0035800263500976,0.00854908723753934,0.0090705475235123,0.00800825500796339,0.00516458971326925,0.00873083475298126,0.0164656209645786,0.00654026954566767,0.00704214794881981,0.00552268949616629,0.00490123500911324,0.0100159026867171,0.00792631829818641,0.00810530879660853,0.00668153543566434,0.00757610784890057,0.00643129929815152,0.0136018855084732,0.00834119509013956,0.00423930060335274,0.0055323309620968,0.00957505737121152,0.00584597927334621,0.00519229180679955,0.00541993934941893,0.0144232575615255,0.0148713862352383,0.008094760482306,0.00600739579167772,0.00172277372180852,0.00697116568301244,0.0021052923940063,0.00739487168360797
